batch_id,enterprise_id,course_id,batch_name,trainer_id,start_date,end_date,delivery_mode,participant_count,attendance_avg_pct,completion_avg_pct,training_roi_score,status
BAT000213,ENT00215,CRS028342,Corporate Training Batch 213,USR040904,2026-03-10,2026-03-17,Offline,476,80,96,54,Running
BAT000214,ENT00129,CRS018767,Corporate Training Batch 214,USR045484,2026-04-25,2026-05-09,Offline,92,82,86,100,Planned
BAT000215,ENT00009,CRS012799,Corporate Training Batch 215,USR014843,2026-04-30,2026-07-29,Online,468,94,28,39,On Hold
BAT000216,ENT00420,CRS009160,Corporate Training Batch 216,USR019264,2026-04-03,2026-07-02,Offline,57,84,77,22,Planned
BAT000217,ENT00464,CRS012463,Corporate Training Batch 217,USR004009,2026-05-12,2026-08-10,Hybrid,435,65,69,39,Completed
BAT000218,ENT00329,CRS004039,Corporate Training Batch 218,USR018249,2026-03-14,2026-04-28,Offline,146,75,72,68,On Hold
BAT000219,ENT00273,CRS026623,Corporate Training Batch 219,USR049262,2026-04-27,2026-07-26,Online,373,83,28,97,Completed
BAT000220,ENT00156,CRS014198,Corporate Training Batch 220,USR014084,2026-03-11,2026-05-10,Online,417,81,93,74,Planned
BAT000221,ENT00182,CRS020542,Corporate Training Batch 221,USR009273,2026-01-05,2026-02-19,Online,440,85,86,29,Planned
BAT000222,ENT00100,CRS039354,Corporate Training Batch 222,USR015808,2025-12-01,2026-01-30,Hybrid,254,89,63,26,Completed
BAT000223,ENT00032,CRS019990,Corporate Training Batch 223,USR006464,2026-01-16,2026-02-15,Hybrid,156,84,35,80,Running
BAT000224,ENT00428,CRS000457,Corporate Training Batch 224,USR003945,2026-05-04,2026-05-18,Offline,149,98,95,67,Running
BAT000225,ENT00281,CRS034278,Corporate Training Batch 225,USR021597,2025-12-22,2025-12-29,Offline,119,91,77,76,Completed
BAT000226,ENT00274,CRS041299,Corporate Training Batch 226,USR047365,2026-04-06,2026-05-21,Offline,393,92,26,80,Completed
BAT000227,ENT00344,CRS043813,Corporate Training Batch 227,USR021642,2026-05-02,2026-07-01,Online,59,72,20,55,On Hold
BAT000228,ENT00235,CRS000611,Corporate Training Batch 228,USR012514,2026-02-28,2026-05-29,Offline,34,73,92,98,Running
BAT000229,ENT00407,CRS028785,Corporate Training Batch 229,USR042400,2026-01-05,2026-04-05,Hybrid,496,87,68,93,Running
BAT000230,ENT00097,CRS001864,Corporate Training Batch 230,USR042596,2025-12-04,2026-01-03,Online,193,60,51,61,On Hold
BAT000231,ENT00263,CRS009258,Corporate Training Batch 231,USR017147,2025-12-24,2026-02-22,Offline,487,81,95,84,On Hold
BAT000232,ENT00335,CRS035356,Corporate Training Batch 232,USR038467,2026-03-19,2026-05-03,Hybrid,426,86,84,31,Planned
BAT000233,ENT00175,CRS028841,Corporate Training Batch 233,USR025970,2026-01-20,2026-04-20,Online,298,100,79,63,Running
BAT000234,ENT00398,CRS027304,Corporate Training Batch 234,USR041243,2026-03-28,2026-06-26,Online,114,66,57,74,Completed
BAT000235,ENT00213,CRS014933,Corporate Training Batch 235,USR032320,2026-04-09,2026-05-24,Online,460,71,98,75,Planned
BAT000236,ENT00365,CRS007270,Corporate Training Batch 236,USR030187,2026-02-06,2026-04-07,Hybrid,138,91,92,80,Running
BAT000237,ENT00148,CRS011086,Corporate Training Batch 237,USR001778,2026-05-05,2026-05-12,Hybrid,312,87,99,27,Running
BAT000238,ENT00426,CRS003506,Corporate Training Batch 238,USR008527,2026-04-04,2026-07-03,Hybrid,403,91,43,100,Running
BAT000239,ENT00230,CRS028582,Corporate Training Batch 239,USR040071,2026-02-26,2026-03-12,Hybrid,499,82,55,53,Completed
BAT000240,ENT00066,CRS023328,Corporate Training Batch 240,USR043946,2026-02-04,2026-03-21,Hybrid,371,72,62,59,Planned
BAT000241,ENT00216,CRS032180,Corporate Training Batch 241,USR010094,2026-01-14,2026-01-21,Online,269,90,93,81,Running
BAT000242,ENT00024,CRS013421,Corporate Training Batch 242,USR032741,2025-12-08,2026-02-06,Hybrid,22,81,74,44,Completed
BAT000243,ENT00036,CRS011767,Corporate Training Batch 243,USR011376,2026-01-26,2026-03-27,Online,377,87,90,32,On Hold
BAT000244,ENT00096,CRS042477,Corporate Training Batch 244,USR017066,2025-11-21,2025-12-21,Online,413,76,36,55,On Hold
BAT000245,ENT00478,CRS002971,Corporate Training Batch 245,USR029725,2025-12-03,2026-01-17,Online,297,89,61,34,Completed
BAT000246,ENT00082,CRS034708,Corporate Training Batch 246,USR023032,2025-12-21,2026-01-20,Online,312,77,88,98,Planned
BAT000247,ENT00330,CRS033768,Corporate Training Batch 247,USR009746,2026-01-29,2026-03-30,Offline,378,60,85,58,Completed
BAT000248,ENT00002,CRS004474,Corporate Training Batch 248,USR017622,2026-03-10,2026-06-08,Offline,384,94,93,82,Completed
BAT000249,ENT00420,CRS039426,Corporate Training Batch 249,USR040514,2026-03-20,2026-03-27,Online,394,87,81,36,On Hold
BAT000250,ENT00420,CRS021330,Corporate Training Batch 250,USR012130,2026-05-06,2026-06-20,Online,68,96,86,43,Planned
BAT000251,ENT00121,CRS026774,Corporate Training Batch 251,USR004695,2025-11-25,2025-12-25,Online,280,79,39,96,Planned
BAT000252,ENT00480,CRS011345,Corporate Training Batch 252,USR004115,2026-02-28,2026-03-14,Online,62,81,34,93,Planned
BAT000253,ENT00101,CRS032840,Corporate Training Batch 253,USR029994,2026-04-29,2026-05-06,Online,34,60,26,42,Planned
BAT000254,ENT00271,CRS013806,Corporate Training Batch 254,USR025066,2026-02-13,2026-04-14,Online,303,83,90,22,Planned
BAT000255,ENT00166,CRS019209,Corporate Training Batch 255,USR037272,2026-03-03,2026-03-10,Offline,244,56,77,34,Running
BAT000256,ENT00363,CRS047919,Corporate Training Batch 256,USR035162,2026-01-20,2026-02-03,Hybrid,385,83,35,99,Planned
BAT000257,ENT00125,CRS023856,Corporate Training Batch 257,USR002737,2025-11-23,2026-01-07,Online,260,92,36,42,Running
BAT000258,ENT00423,CRS007826,Corporate Training Batch 258,USR004159,2026-04-29,2026-07-28,Offline,49,65,25,94,Completed
BAT000259,ENT00276,CRS046076,Corporate Training Batch 259,USR029897,2026-02-19,2026-04-05,Offline,244,87,100,39,Completed
BAT000260,ENT00076,CRS029352,Corporate Training Batch 260,USR038071,2026-05-08,2026-08-06,Online,412,74,88,21,Running
BAT000261,ENT00114,CRS022291,Corporate Training Batch 261,USR039832,2026-02-09,2026-02-16,Offline,148,86,66,84,Running
BAT000262,ENT00336,CRS031642,Corporate Training Batch 262,USR029780,2026-02-19,2026-03-05,Hybrid,43,77,63,66,On Hold
BAT000263,ENT00486,CRS025596,Corporate Training Batch 263,USR002283,2026-03-25,2026-05-24,Offline,497,55,26,74,Running
BAT000264,ENT00375,CRS021085,Corporate Training Batch 264,USR002493,2026-01-10,2026-03-11,Online,174,90,80,33,Running
BAT000265,ENT00209,CRS041216,Corporate Training Batch 265,USR023368,2025-11-23,2026-01-22,Online,33,82,42,75,On Hold
BAT000266,ENT00393,CRS049987,Corporate Training Batch 266,USR002319,2025-11-21,2026-01-05,Hybrid,246,71,91,72,Planned
BAT000267,ENT00336,CRS020953,Corporate Training Batch 267,USR040511,2025-11-24,2026-01-23,Offline,363,63,65,65,Completed
BAT000268,ENT00175,CRS004984,Corporate Training Batch 268,USR013859,2026-04-12,2026-05-12,Online,364,94,99,100,Completed
BAT000269,ENT00387,CRS008957,Corporate Training Batch 269,USR009867,2026-03-19,2026-05-03,Online,94,69,64,70,On Hold
BAT000270,ENT00093,CRS000306,Corporate Training Batch 270,USR012705,2026-02-16,2026-03-02,Hybrid,390,58,38,43,On Hold
BAT000271,ENT00105,CRS036520,Corporate Training Batch 271,USR043728,2026-02-18,2026-05-19,Hybrid,376,72,69,74,Completed
BAT000272,ENT00246,CRS032678,Corporate Training Batch 272,USR012939,2026-05-13,2026-08-11,Offline,216,63,39,38,Planned
BAT000273,ENT00376,CRS007084,Corporate Training Batch 273,USR017703,2026-03-04,2026-05-03,Online,147,90,29,37,On Hold
BAT000274,ENT00217,CRS044842,Corporate Training Batch 274,USR031375,2026-03-20,2026-04-03,Hybrid,131,82,100,99,On Hold
BAT000275,ENT00253,CRS045328,Corporate Training Batch 275,USR019281,2026-03-07,2026-05-06,Offline,100,63,58,79,Running
BAT000276,ENT00432,CRS025537,Corporate Training Batch 276,USR037614,2025-12-19,2026-02-17,Offline,204,92,66,45,Planned
BAT000277,ENT00433,CRS012679,Corporate Training Batch 277,USR001562,2025-11-26,2025-12-10,Online,202,86,32,46,On Hold
BAT000278,ENT00371,CRS030637,Corporate Training Batch 278,USR039490,2025-12-23,2026-01-06,Online,346,79,20,57,Planned
BAT000279,ENT00090,CRS009288,Corporate Training Batch 279,USR025853,2026-04-18,2026-05-18,Online,38,71,57,96,Completed
BAT000280,ENT00054,CRS047058,Corporate Training Batch 280,USR036142,2026-01-22,2026-02-21,Hybrid,35,77,58,76,Completed
BAT000281,ENT00021,CRS021417,Corporate Training Batch 281,USR023182,2026-01-25,2026-02-08,Online,359,84,91,27,Planned
BAT000282,ENT00088,CRS031884,Corporate Training Batch 282,USR044484,2026-03-11,2026-06-09,Online,325,93,24,96,Completed
BAT000283,ENT00067,CRS040431,Corporate Training Batch 283,USR039814,2026-03-11,2026-06-09,Offline,21,58,35,62,On Hold
BAT000284,ENT00337,CRS037647,Corporate Training Batch 284,USR004206,2025-11-18,2026-01-02,Offline,160,66,93,21,Running
BAT000285,ENT00165,CRS010956,Corporate Training Batch 285,USR035413,2026-04-22,2026-07-21,Online,388,82,41,31,Completed
BAT000286,ENT00454,CRS003157,Corporate Training Batch 286,USR034739,2026-03-02,2026-05-01,Online,324,80,21,22,On Hold
BAT000287,ENT00076,CRS017802,Corporate Training Batch 287,USR025805,2026-03-09,2026-03-16,Online,266,56,47,73,Planned
BAT000288,ENT00010,CRS025290,Corporate Training Batch 288,USR020576,2026-04-20,2026-06-04,Hybrid,465,57,65,55,Completed
BAT000289,ENT00429,CRS045632,Corporate Training Batch 289,USR043827,2025-12-28,2026-02-26,Offline,118,68,44,52,On Hold
BAT000290,ENT00379,CRS042882,Corporate Training Batch 290,USR042239,2025-12-10,2026-01-09,Hybrid,472,78,74,69,Planned
BAT000291,ENT00080,CRS029613,Corporate Training Batch 291,USR034654,2025-12-29,2026-01-05,Hybrid,47,61,30,85,Planned
BAT000292,ENT00486,CRS002513,Corporate Training Batch 292,USR027608,2025-12-27,2026-02-10,Offline,105,61,45,39,Completed
BAT000293,ENT00381,CRS041870,Corporate Training Batch 293,USR035982,2026-03-26,2026-04-09,Offline,209,85,71,100,On Hold
BAT000294,ENT00070,CRS025029,Corporate Training Batch 294,USR037186,2026-03-18,2026-05-17,Hybrid,54,73,24,84,Planned
BAT000295,ENT00165,CRS006842,Corporate Training Batch 295,USR026680,2026-01-12,2026-01-26,Online,151,65,55,36,Running
BAT000296,ENT00496,CRS022339,Corporate Training Batch 296,USR003170,2025-12-19,2026-02-02,Hybrid,41,94,59,51,Completed
BAT000297,ENT00420,CRS026361,Corporate Training Batch 297,USR005164,2026-05-07,2026-07-06,Hybrid,13,99,43,80,Planned
BAT000298,ENT00325,CRS019583,Corporate Training Batch 298,USR031860,2026-03-27,2026-05-26,Offline,483,64,40,20,On Hold
BAT000299,ENT00494,CRS017075,Corporate Training Batch 299,USR020831,2026-03-31,2026-04-07,Hybrid,179,89,28,70,On Hold
BAT000300,ENT00238,CRS014703,Corporate Training Batch 300,USR010535,2025-12-02,2025-12-16,Offline,171,91,68,74,On Hold
BAT000301,ENT00354,CRS042680,Corporate Training Batch 301,USR049829,2025-11-30,2026-01-29,Offline,22,98,72,90,Completed
BAT000302,ENT00019,CRS009555,Corporate Training Batch 302,USR026738,2026-02-23,2026-03-25,Hybrid,63,65,32,34,On Hold
BAT000303,ENT00172,CRS032122,Corporate Training Batch 303,USR029877,2026-04-23,2026-06-07,Online,477,82,45,87,On Hold
BAT000304,ENT00069,CRS001718,Corporate Training Batch 304,USR016985,2026-03-25,2026-05-09,Offline,259,91,66,81,On Hold
BAT000305,ENT00415,CRS020754,Corporate Training Batch 305,USR031563,2026-04-15,2026-07-14,Offline,100,58,60,56,Running
BAT000306,ENT00207,CRS042887,Corporate Training Batch 306,USR026673,2025-11-17,2025-12-01,Hybrid,283,93,24,100,Completed
BAT000307,ENT00448,CRS021290,Corporate Training Batch 307,USR040270,2026-02-04,2026-02-11,Hybrid,119,98,58,38,Completed
BAT000308,ENT00154,CRS018677,Corporate Training Batch 308,USR037013,2026-05-03,2026-08-01,Offline,162,73,31,30,Running
BAT000309,ENT00476,CRS014323,Corporate Training Batch 309,USR035521,2026-03-29,2026-04-12,Offline,235,76,37,46,Running
BAT000310,ENT00226,CRS017288,Corporate Training Batch 310,USR005256,2025-11-15,2025-12-30,Online,330,93,35,39,Planned
BAT000311,ENT00199,CRS013025,Corporate Training Batch 311,USR027142,2026-01-06,2026-04-06,Online,100,74,39,62,Running
BAT000312,ENT00127,CRS049197,Corporate Training Batch 312,USR023962,2026-04-25,2026-06-09,Hybrid,357,61,32,28,Running
BAT000313,ENT00448,CRS005958,Corporate Training Batch 313,USR049759,2025-12-15,2026-03-15,Online,129,93,51,43,On Hold
BAT000314,ENT00358,CRS049312,Corporate Training Batch 314,USR008058,2025-12-14,2026-02-12,Hybrid,310,78,82,27,On Hold
BAT000315,ENT00445,CRS025596,Corporate Training Batch 315,USR012870,2026-03-16,2026-04-15,Online,156,84,74,90,Running
BAT000316,ENT00261,CRS031148,Corporate Training Batch 316,USR025748,2025-11-19,2025-12-19,Hybrid,138,64,38,87,Completed
BAT000317,ENT00255,CRS036668,Corporate Training Batch 317,USR004124,2026-05-09,2026-07-08,Offline,103,87,36,87,On Hold
BAT000318,ENT00216,CRS048721,Corporate Training Batch 318,USR012781,2026-04-09,2026-06-08,Hybrid,221,77,44,98,On Hold
BAT000319,ENT00085,CRS000453,Corporate Training Batch 319,USR048363,2026-04-24,2026-06-08,Online,16,69,62,99,Planned
BAT000320,ENT00213,CRS032176,Corporate Training Batch 320,USR016190,2026-04-29,2026-06-28,Online,199,98,59,32,Completed
BAT000321,ENT00034,CRS037460,Corporate Training Batch 321,USR033748,2025-12-19,2026-01-18,Offline,436,75,37,62,Planned
BAT000322,ENT00022,CRS045830,Corporate Training Batch 322,USR043493,2026-01-31,2026-02-07,Offline,59,89,88,72,On Hold
BAT000323,ENT00448,CRS010054,Corporate Training Batch 323,USR029593,2026-04-11,2026-07-10,Hybrid,103,81,54,69,Planned
BAT000324,ENT00459,CRS033006,Corporate Training Batch 324,USR028084,2025-12-08,2026-03-08,Hybrid,160,95,46,28,Completed
BAT000325,ENT00495,CRS035232,Corporate Training Batch 325,USR007363,2026-01-11,2026-02-25,Offline,416,63,78,100,On Hold
BAT000326,ENT00166,CRS040850,Corporate Training Batch 326,USR035891,2026-03-27,2026-04-10,Hybrid,84,77,75,20,Running
BAT000327,ENT00491,CRS041522,Corporate Training Batch 327,USR015406,2026-03-04,2026-04-18,Hybrid,248,66,42,25,Running
BAT000328,ENT00231,CRS034166,Corporate Training Batch 328,USR019787,2026-01-19,2026-02-18,Offline,391,68,51,37,Running
BAT000329,ENT00065,CRS033506,Corporate Training Batch 329,USR043578,2026-04-04,2026-07-03,Hybrid,428,86,87,86,Completed
BAT000330,ENT00463,CRS024623,Corporate Training Batch 330,USR049515,2026-03-18,2026-05-02,Hybrid,462,78,94,73,Running
BAT000331,ENT00383,CRS008602,Corporate Training Batch 331,USR010535,2025-11-21,2025-12-21,Hybrid,17,65,64,31,Completed
BAT000332,ENT00446,CRS042948,Corporate Training Batch 332,USR049525,2026-03-06,2026-04-05,Hybrid,228,71,22,94,Planned
BAT000333,ENT00038,CRS000585,Corporate Training Batch 333,USR044746,2026-04-01,2026-05-16,Hybrid,104,83,48,79,Completed
BAT000334,ENT00180,CRS010132,Corporate Training Batch 334,USR006313,2026-03-11,2026-04-25,Offline,144,84,88,78,Planned
BAT000335,ENT00437,CRS038354,Corporate Training Batch 335,USR000176,2026-05-13,2026-06-12,Online,247,80,77,24,Running
BAT000336,ENT00319,CRS007777,Corporate Training Batch 336,USR005346,2026-04-26,2026-06-25,Offline,94,63,55,32,Planned
BAT000337,ENT00119,CRS040841,Corporate Training Batch 337,USR006434,2025-12-17,2026-01-31,Offline,378,74,53,62,On Hold
BAT000338,ENT00241,CRS046418,Corporate Training Batch 338,USR028079,2026-04-28,2026-07-27,Hybrid,129,62,96,97,Running
BAT000339,ENT00240,CRS005524,Corporate Training Batch 339,USR002709,2026-01-04,2026-02-18,Online,206,92,31,87,Completed
BAT000340,ENT00021,CRS041725,Corporate Training Batch 340,USR026534,2026-02-15,2026-04-16,Online,452,87,74,74,Planned
BAT000341,ENT00465,CRS039584,Corporate Training Batch 341,USR029914,2025-12-14,2026-01-28,Hybrid,249,63,80,77,On Hold
BAT000342,ENT00243,CRS029244,Corporate Training Batch 342,USR024448,2026-04-03,2026-05-18,Hybrid,282,84,95,52,Planned
BAT000343,ENT00382,CRS008231,Corporate Training Batch 343,USR039350,2026-04-13,2026-04-27,Offline,258,64,32,44,On Hold
BAT000344,ENT00269,CRS015887,Corporate Training Batch 344,USR008771,2026-02-06,2026-04-07,Online,300,66,22,43,Planned
BAT000345,ENT00036,CRS045008,Corporate Training Batch 345,USR000187,2026-01-05,2026-03-06,Online,495,76,75,23,Running
BAT000346,ENT00048,CRS048880,Corporate Training Batch 346,USR046062,2026-04-12,2026-07-11,Online,413,71,96,27,Running
BAT000347,ENT00094,CRS033633,Corporate Training Batch 347,USR029396,2026-05-01,2026-05-08,Hybrid,133,73,68,56,Planned
BAT000348,ENT00481,CRS034695,Corporate Training Batch 348,USR043848,2026-05-09,2026-05-23,Hybrid,234,75,75,45,Completed
BAT000349,ENT00053,CRS020394,Corporate Training Batch 349,USR006895,2025-12-20,2026-01-03,Offline,241,62,20,83,On Hold
BAT000350,ENT00444,CRS039733,Corporate Training Batch 350,USR002802,2026-01-02,2026-04-02,Online,166,65,77,76,On Hold
BAT000351,ENT00025,CRS002529,Corporate Training Batch 351,USR036696,2026-03-24,2026-03-31,Hybrid,78,95,86,38,Running
BAT000352,ENT00226,CRS034394,Corporate Training Batch 352,USR023209,2026-03-05,2026-06-03,Online,228,57,21,88,On Hold
BAT000353,ENT00051,CRS017583,Corporate Training Batch 353,USR013779,2026-02-05,2026-02-12,Offline,97,65,83,59,Planned
BAT000354,ENT00263,CRS032682,Corporate Training Batch 354,USR046595,2025-12-09,2026-01-08,Hybrid,231,88,66,97,On Hold
BAT000355,ENT00434,CRS027559,Corporate Training Batch 355,USR032380,2026-04-18,2026-04-25,Online,370,79,80,98,Running
BAT000356,ENT00266,CRS005644,Corporate Training Batch 356,USR039618,2026-02-10,2026-02-17,Offline,281,80,64,26,On Hold
BAT000357,ENT00253,CRS008255,Corporate Training Batch 357,USR014109,2026-04-26,2026-05-10,Offline,146,65,23,21,Planned
BAT000358,ENT00494,CRS007814,Corporate Training Batch 358,USR040133,2025-12-22,2025-12-29,Hybrid,275,76,99,53,On Hold
BAT000359,ENT00405,CRS041047,Corporate Training Batch 359,USR006448,2025-12-29,2026-02-27,Online,25,73,25,72,On Hold
BAT000360,ENT00189,CRS037318,Corporate Training Batch 360,USR026655,2025-12-03,2025-12-10,Hybrid,27,56,85,100,On Hold
BAT000361,ENT00377,CRS037372,Corporate Training Batch 361,USR007919,2026-04-25,2026-06-24,Online,196,81,32,56,Planned
BAT000362,ENT00434,CRS009446,Corporate Training Batch 362,USR002767,2026-03-29,2026-06-27,Hybrid,468,60,49,78,Planned
BAT000363,ENT00282,CRS014016,Corporate Training Batch 363,USR003308,2026-01-04,2026-03-05,Online,22,88,76,39,Running
BAT000364,ENT00137,CRS024866,Corporate Training Batch 364,USR032124,2025-11-30,2026-02-28,Online,150,70,76,33,On Hold
BAT000365,ENT00056,CRS020569,Corporate Training Batch 365,USR047697,2026-04-16,2026-04-30,Offline,19,82,89,77,On Hold
BAT000366,ENT00449,CRS011264,Corporate Training Batch 366,USR003513,2026-02-11,2026-05-12,Offline,296,63,22,71,On Hold
BAT000367,ENT00412,CRS024994,Corporate Training Batch 367,USR006034,2026-03-15,2026-05-14,Hybrid,11,90,42,63,On Hold
BAT000368,ENT00207,CRS013877,Corporate Training Batch 368,USR046906,2025-11-15,2026-01-14,Offline,369,70,93,49,On Hold
BAT000369,ENT00442,CRS003114,Corporate Training Batch 369,USR033782,2026-03-25,2026-06-23,Offline,51,63,71,32,Completed
BAT000370,ENT00260,CRS023078,Corporate Training Batch 370,USR024010,2026-02-11,2026-04-12,Online,252,96,54,30,Running
BAT000371,ENT00416,CRS029698,Corporate Training Batch 371,USR015680,2025-12-20,2026-03-20,Hybrid,156,94,23,94,Completed
BAT000372,ENT00007,CRS034218,Corporate Training Batch 372,USR023064,2026-01-13,2026-04-13,Offline,166,93,54,48,On Hold
BAT000373,ENT00394,CRS006779,Corporate Training Batch 373,USR004949,2026-02-14,2026-04-15,Hybrid,367,68,75,92,Planned
BAT000374,ENT00332,CRS013154,Corporate Training Batch 374,USR008112,2026-03-10,2026-03-17,Offline,159,62,83,48,Completed
BAT000375,ENT00135,CRS010144,Corporate Training Batch 375,USR044186,2026-05-11,2026-07-10,Online,175,84,84,94,On Hold
BAT000376,ENT00289,CRS037934,Corporate Training Batch 376,USR019924,2026-05-07,2026-07-06,Offline,459,95,55,80,Planned
BAT000377,ENT00209,CRS046699,Corporate Training Batch 377,USR031871,2026-01-01,2026-01-08,Offline,469,64,32,94,Planned
BAT000378,ENT00397,CRS029357,Corporate Training Batch 378,USR028793,2026-02-21,2026-02-28,Online,212,74,88,81,On Hold
BAT000379,ENT00031,CRS019914,Corporate Training Batch 379,USR007603,2025-12-03,2025-12-17,Hybrid,34,58,85,73,On Hold
