certificate_id,user_id,course_id,credential_type,certificate_title,issued_date,expiry_date,verification_qr_url,blockchain_hash,status
CERT0000113,USR031038,CRS033077,Leadership Credential,Skill Badge in Digital Marketing,2025-07-12,2028-07-11,https://verify.kaasdemo.ai/cert/c2de1d9d-16f4-4acc-8c92-ff1edfc79493,4a652cd912ff472fbc6ebe6a82e01c56,Active
CERT0000114,USR000423,CRS024488,Micro Credential,Professional Certificate in Manufacturing,2026-04-27,2029-04-26,https://verify.kaasdemo.ai/cert/7412272b-8cb8-48f5-bcfc-d827bf6f3bb5,eff4a37d612c468b97e352afb7d46712,Revoked
CERT0000115,USR018934,CRS005762,Professional Certificate,Compliance Certificate in Cloud,2026-02-08,2027-02-08,https://verify.kaasdemo.ai/cert/f592133d-de08-4605-9226-ade4cd8370af,19f73514767a4524b5e8a6c47c422930,Active
CERT0000116,USR007205,CRS021710,Completion Certificate,Leadership Credential in HR,2025-12-07,2026-12-07,https://verify.kaasdemo.ai/cert/b387a45d-df5f-49cd-bbc1-6b99863a6047,712e22ac20524b04b9e8cf8aa0aa72fd,Expired
CERT0000117,USR034688,CRS026224,Completion Certificate,Leadership Credential in Healthcare,2026-03-21,2027-03-21,https://verify.kaasdemo.ai/cert/0ca7f55a-793b-4dc4-8cc9-61b1b785436a,4b08e4a4cee041939ce67c727d98eb61,Active
CERT0000118,USR013411,CRS008926,Skill Badge,Micro Credential in Manufacturing,2026-03-16,2028-03-15,https://verify.kaasdemo.ai/cert/b20a8f29-289f-45b5-9568-b422a39f8d9c,7d3fd5857d1d4327aaf0ac890425bb1e,Active
CERT0000119,USR046594,CRS007430,Leadership Credential,Professional Certificate in Healthcare,2026-01-05,2028-01-05,https://verify.kaasdemo.ai/cert/25ee0726-9797-4e70-aa67-67a3b43a3883,0190b651e8d1406b861b5d3f359fb78b,Expired
CERT0000120,USR044562,CRS022064,Leadership Credential,Leadership Credential in Data Science,2026-02-13,2027-02-13,https://verify.kaasdemo.ai/cert/43a4a94d-44e2-4725-8459-2aa3d5a328b5,163437eb9b9943eba81560d1021e5196,Revoked
CERT0000121,USR032899,CRS006079,Professional Certificate,Compliance Certificate in Quality Management,2025-05-21,2026-05-21,https://verify.kaasdemo.ai/cert/bc0fed56-6d00-445c-8642-92a3a411d9fb,f8b7fac538a841cfb3c4926ef8c56cf3,Revoked
CERT0000122,USR049178,CRS046364,Skill Badge,Skill Badge in HR,2025-10-14,2027-10-14,https://verify.kaasdemo.ai/cert/e073cb0a-a651-4e2f-a06f-837b2668f294,d5dbcc1bf3e849f1b1198e4b380ccde4,Active
CERT0000123,USR039165,CRS005315,Completion Certificate,Skill Badge in Digital Marketing,2026-04-27,2028-04-26,https://verify.kaasdemo.ai/cert/b0f61f2b-4ff9-479a-9da5-831ea8527a48,77bdd93bc43540de8cd12893ae295d5b,Expired
CERT0000124,USR028262,CRS030339,Compliance Certificate,Micro Credential in Cloud,2025-06-27,2028-06-26,https://verify.kaasdemo.ai/cert/f83e98a9-94d8-48b1-aebd-61fc3c7a115a,8d868e5d81304db299b6bebe0273b782,Revoked
CERT0000125,USR046259,CRS037829,Compliance Certificate,Micro Credential in Leadership,2025-08-29,2028-08-28,https://verify.kaasdemo.ai/cert/757f1976-877f-45b5-80be-620a438e5cd3,d803e32217c64f6da4ba17f2cb36f00c,Active
CERT0000126,USR003249,CRS039279,Skill Badge,Micro Credential in Leadership,2025-08-10,2026-08-10,https://verify.kaasdemo.ai/cert/ebb1d77f-7cf3-4f30-9bdf-2d4121a5ff57,c5bd6373cf4e4ee1a4ba2e811a8ee73a,Expired
CERT0000127,USR035996,CRS029201,Completion Certificate,Professional Certificate in Healthcare,2025-09-10,2027-09-10,https://verify.kaasdemo.ai/cert/cc57112e-bf3f-47ac-a9a3-be89f71833d7,c574ec12a0ff48759ddc94e74e567ac0,Expired
CERT0000128,USR049308,CRS033925,Micro Credential,Skill Badge in Cybersecurity,2025-06-08,2026-06-08,https://verify.kaasdemo.ai/cert/30d9c2fb-e50a-45d9-ab0b-7aace1c55558,07c19c7869ac4cbd92cedeae4192842d,Active
CERT0000129,USR008799,CRS006660,Compliance Certificate,Skill Badge in Digital Marketing,2025-10-24,2026-10-24,https://verify.kaasdemo.ai/cert/44efb85b-0866-4232-ae33-9744162cb88a,7a4a36b7148a4bf2b1e96e62c822f26b,Expired
CERT0000130,USR023717,CRS027871,Skill Badge,Compliance Certificate in Digital Marketing,2026-03-13,2027-03-13,https://verify.kaasdemo.ai/cert/4a1d05c1-c8dc-4bd1-bb87-4de6790fbb34,4d1d86832e664fb0a14249ab2091dcc3,Active
CERT0000131,USR012514,CRS018272,Compliance Certificate,Compliance Certificate in Sales,2025-07-02,2027-07-02,https://verify.kaasdemo.ai/cert/55686e0f-37dc-41f4-84de-216bc04910f7,c93e84266e1c476689081ef70c427f50,Expired
CERT0000132,USR008973,CRS040595,Leadership Credential,Micro Credential in Healthcare,2025-12-09,2026-12-09,https://verify.kaasdemo.ai/cert/a1aea50a-d1c1-4783-8358-5bf396e3dea4,e0d89ec963a2409cb09d571290717276,Active
CERT0000133,USR047899,CRS025745,Skill Badge,Professional Certificate in Manufacturing,2025-07-24,2027-07-24,https://verify.kaasdemo.ai/cert/bf4b6a51-ddb9-4846-af2c-3fd9d0641c10,3a31460dcb004437acedd0d72fd59121,Active
CERT0000134,USR007163,CRS011914,Compliance Certificate,Completion Certificate in Cybersecurity,2025-05-16,2026-05-16,https://verify.kaasdemo.ai/cert/99382940-a7f1-48d1-a1fe-2588f8ddfa4f,7f367eec849e4a4b803a9ff3d5f9778a,Active
CERT0000135,USR031804,CRS001423,Compliance Certificate,Leadership Credential in Manufacturing,2025-10-31,2028-10-30,https://verify.kaasdemo.ai/cert/950bd737-d735-4693-894c-8f1c8fa1a3f2,dfa07941adb1402b98f74315e7c61e97,Active
CERT0000136,USR003651,CRS045533,Leadership Credential,Leadership Credential in Cloud,2026-01-19,2029-01-18,https://verify.kaasdemo.ai/cert/541e2633-90ed-47c7-a264-805373e93fe9,675e2f4b45d34408aff513c17c4ab239,Expired
CERT0000137,USR019128,CRS008552,Skill Badge,Professional Certificate in Sales,2025-08-07,2028-08-06,https://verify.kaasdemo.ai/cert/955c568a-9d06-4e1b-91a4-9a55f587f9df,4792da9b7a784bf79424a481e35bc93a,Active
CERT0000138,USR044619,CRS041416,Compliance Certificate,Leadership Credential in Cybersecurity,2025-08-31,2026-08-31,https://verify.kaasdemo.ai/cert/b0aa798f-28aa-419f-bd56-87a30ae3a6d3,1b3ef3b97e124927a54bac2ecc6f855f,Expired
CERT0000139,USR024297,CRS047911,Skill Badge,Micro Credential in Leadership,2025-09-07,2028-09-06,https://verify.kaasdemo.ai/cert/79353538-bddd-4328-be0d-af777e124711,d7ed5d5c72c24e829b6a61985ffe1efd,Revoked
CERT0000140,USR048808,CRS010576,Micro Credential,Skill Badge in Finance,2025-06-30,2028-06-29,https://verify.kaasdemo.ai/cert/2a73340a-a6e9-451a-82aa-99885e53342b,38b7f0adeebf4fe4a066f7db23daabd0,Expired
CERT0000141,USR021868,CRS000225,Micro Credential,Skill Badge in Manufacturing,2025-12-22,2027-12-22,https://verify.kaasdemo.ai/cert/fbc7e21b-d256-4dba-82c6-aa02b497eba3,761854e7f6b845d3afef181643d4ac63,Revoked
CERT0000142,USR043437,CRS002874,Leadership Credential,Compliance Certificate in Digital Marketing,2026-02-20,2027-02-20,https://verify.kaasdemo.ai/cert/fa17fb78-b684-4527-8a01-3a80e7313a40,578ff00680804d7ca031fd268d5eaaa2,Revoked
CERT0000143,USR005635,CRS016727,Compliance Certificate,Skill Badge in AI,2025-05-19,2026-05-19,https://verify.kaasdemo.ai/cert/3e770aca-02eb-4dfb-806f-c8924e330847,b1cec90ffddc4463903c6da1b2a85214,Expired
CERT0000144,USR038631,CRS039299,Professional Certificate,Professional Certificate in AI,2026-02-02,2028-02-02,https://verify.kaasdemo.ai/cert/331f6c06-6f02-4f00-923c-7b0474501d2e,43d8a3de9337405f8bdf230ea836e9c4,Revoked
CERT0000145,USR035191,CRS047837,Compliance Certificate,Professional Certificate in Cybersecurity,2025-05-23,2028-05-22,https://verify.kaasdemo.ai/cert/0683f5de-93c3-44b2-be86-6448bce2ce73,482df86a48d64da792ab60edd7b006b3,Active
CERT0000146,USR042234,CRS049653,Skill Badge,Skill Badge in Project Management,2025-10-05,2027-10-05,https://verify.kaasdemo.ai/cert/037a59ef-d21f-411e-886a-b897a2d4fc00,d1b37a9810724c9cb218b3622256a5af,Revoked
CERT0000147,USR042608,CRS007786,Professional Certificate,Professional Certificate in Cloud,2025-12-07,2027-12-07,https://verify.kaasdemo.ai/cert/aab2d547-8685-499c-b3cf-a3a34eba7d4f,313deb4b92c14f5c90a60623da1a0d4b,Revoked
CERT0000148,USR015306,CRS025595,Completion Certificate,Leadership Credential in HR,2025-11-05,2028-11-04,https://verify.kaasdemo.ai/cert/7e18788e-2b57-427d-9a5b-51b1452476f2,42a00dcdcc5348c1bd9734a5e47016b3,Active
CERT0000149,USR025397,CRS020107,Compliance Certificate,Leadership Credential in HR,2025-07-20,2026-07-20,https://verify.kaasdemo.ai/cert/3c70dda5-e4fd-4863-9cc0-ba7faf0d998d,95fe6732f2fe4bf592d92e950d49e9ea,Active
CERT0000150,USR034570,CRS027152,Compliance Certificate,Leadership Credential in Quality Management,2026-02-22,2027-02-22,https://verify.kaasdemo.ai/cert/b90c78ce-70a4-43b9-980f-b28359b0b17e,fc15d54e2a044aeaabdd9280b65313c5,Active
CERT0000151,USR031591,CRS040609,Completion Certificate,Skill Badge in Manufacturing,2025-08-30,2028-08-29,https://verify.kaasdemo.ai/cert/18fbd3b3-ccba-4f98-a0ec-8ccb892f3ef6,91512f05e6f44e3ab35086fa7212fb5b,Active
CERT0000152,USR039230,CRS020783,Micro Credential,Professional Certificate in Healthcare,2025-07-01,2027-07-01,https://verify.kaasdemo.ai/cert/423636bc-4d41-4d21-804e-35b29b1d845b,dc6555dbcc87453d9badafc30620a387,Revoked
CERT0000153,USR016593,CRS001887,Professional Certificate,Micro Credential in Quality Management,2025-11-06,2026-11-06,https://verify.kaasdemo.ai/cert/84534a24-8175-4cb5-8550-6d008829e02a,7b306e0f27a140228275bb0006a20b3c,Revoked
CERT0000154,USR045615,CRS012217,Compliance Certificate,Professional Certificate in Data Science,2025-07-28,2026-07-28,https://verify.kaasdemo.ai/cert/f2853f18-d504-42a5-b4df-aa753f1e8fcc,17023f71ef1846e89d16ff28344e0769,Active
CERT0000155,USR034304,CRS007892,Professional Certificate,Skill Badge in Manufacturing,2025-10-26,2028-10-25,https://verify.kaasdemo.ai/cert/b4f5d1ac-6050-49a7-b3ea-52420bd88983,da77151d8a2c49609227d8856d1ea5cd,Active
CERT0000156,USR007618,CRS033677,Skill Badge,Leadership Credential in Manufacturing,2026-04-08,2028-04-07,https://verify.kaasdemo.ai/cert/11c64e2b-c636-4261-8970-45563a39c063,2007bf47368e42948f223e5ca725c113,Expired
CERT0000157,USR015990,CRS030224,Skill Badge,Leadership Credential in Sales,2025-06-27,2026-06-27,https://verify.kaasdemo.ai/cert/3df46433-a3a6-446a-8da2-32312492debf,e7c780b716974932b2b0dc213f5b3ba5,Revoked
CERT0000158,USR000617,CRS039412,Skill Badge,Completion Certificate in HR,2025-07-06,2027-07-06,https://verify.kaasdemo.ai/cert/0cd749bb-9376-47ac-a771-c30eed959330,6ca8fdcaff3a45529d8aca03a36ecb1f,Active
CERT0000159,USR018711,CRS025864,Professional Certificate,Compliance Certificate in Data Science,2026-04-25,2028-04-24,https://verify.kaasdemo.ai/cert/619d63df-e7e6-4259-8aad-f3a78cf2823d,31160f8eaf064b9aae9e23b2cbccbf30,Expired
CERT0000160,USR014922,CRS046830,Completion Certificate,Completion Certificate in AI,2025-12-10,2026-12-10,https://verify.kaasdemo.ai/cert/04c19d03-ac0b-4e81-8768-3fe5b72e9a8f,d735a0e9db69409194dbb4818b81df4c,Active
CERT0000161,USR033727,CRS041419,Professional Certificate,Compliance Certificate in Leadership,2025-05-18,2027-05-18,https://verify.kaasdemo.ai/cert/0c60d344-0184-4d17-9696-d598021ebf2e,625dad9d4c2a4819be63217251d52ae5,Active
CERT0000162,USR016412,CRS044001,Professional Certificate,Completion Certificate in Finance,2025-07-19,2026-07-19,https://verify.kaasdemo.ai/cert/6246f685-ad4e-476b-bdaf-97ce81125a9c,a8bde3ed51ee4c0ab896f36b597ef3b7,Active
CERT0000163,USR030010,CRS019734,Completion Certificate,Professional Certificate in HR,2025-10-09,2027-10-09,https://verify.kaasdemo.ai/cert/29beb177-876c-4eb5-9107-f05140a3959b,58a68fe7d12c41fb8bc01b571c223073,Active
CERT0000164,USR006050,CRS000732,Completion Certificate,Micro Credential in Healthcare,2025-06-06,2027-06-06,https://verify.kaasdemo.ai/cert/3a28aa12-dbe3-4bcf-9ce5-5063f1a423c2,4c4b63013d424c83b5824ed7f156e869,Active
CERT0000165,USR026840,CRS003307,Micro Credential,Professional Certificate in Digital Marketing,2026-01-28,2027-01-28,https://verify.kaasdemo.ai/cert/8e59993b-5ef0-48e7-93f4-fd061c480667,df15316ef2184eac9be1578d1a17ee2d,Active
CERT0000166,USR006332,CRS042367,Micro Credential,Completion Certificate in Finance,2025-09-19,2027-09-19,https://verify.kaasdemo.ai/cert/fefbcd85-96f8-44d9-aa0d-fb2151f38ce6,d19546c747214e598cdc9e0825ff1c65,Revoked
CERT0000167,USR003371,CRS005233,Skill Badge,Skill Badge in HR,2026-02-08,2027-02-08,https://verify.kaasdemo.ai/cert/97ea8541-08b5-48dd-8564-2333f28b563a,e1ecdca716614057a67e6b67cd5debd4,Active
CERT0000168,USR004161,CRS046834,Professional Certificate,Completion Certificate in Finance,2026-03-21,2028-03-20,https://verify.kaasdemo.ai/cert/b855affd-be27-4aa8-a5ee-8903f3e7785b,0462f55c31c44a2bbb6a85b2a4ec92b1,Active
CERT0000169,USR015497,CRS043532,Skill Badge,Micro Credential in Cloud,2026-02-24,2029-02-23,https://verify.kaasdemo.ai/cert/565f8bbf-7f3b-4803-98e1-548ccdd58871,803f33eac29049b3980bc83a933c67ea,Revoked
CERT0000170,USR017479,CRS001131,Leadership Credential,Professional Certificate in Data Science,2025-06-04,2028-06-03,https://verify.kaasdemo.ai/cert/365320e8-2205-49d3-8b2e-81c8ef35af83,8f906a3e955747f5a2ce22fd23864650,Active
CERT0000171,USR025694,CRS044567,Skill Badge,Professional Certificate in Leadership,2025-11-02,2026-11-02,https://verify.kaasdemo.ai/cert/da56872b-9f48-4b10-87dd-ee705d4b0ea3,416e1eb8af974805a4d8eb283d059414,Active
CERT0000172,USR038116,CRS031599,Micro Credential,Micro Credential in Project Management,2025-05-17,2028-05-16,https://verify.kaasdemo.ai/cert/b932effd-8038-47a4-adc3-0caf0d69d4fc,86c333db43d54b9687a2794e6a0981d4,Active
CERT0000173,USR049878,CRS021010,Skill Badge,Compliance Certificate in Healthcare,2026-04-12,2029-04-11,https://verify.kaasdemo.ai/cert/3ee51ed5-6431-4567-8e31-3e5343ab9cc9,2aafcd735dbd4c14a270e76ccaa1cdd4,Active
CERT0000174,USR043205,CRS049965,Professional Certificate,Completion Certificate in Cybersecurity,2025-07-07,2027-07-07,https://verify.kaasdemo.ai/cert/d52fbec3-21e5-43c0-8470-dd56ae98edc9,0ac3795993eb4a6a81e62bf88098ec62,Expired
CERT0000175,USR040703,CRS044843,Compliance Certificate,Leadership Credential in Digital Marketing,2026-02-23,2027-02-23,https://verify.kaasdemo.ai/cert/b87058c3-a342-4687-86ca-067a7d66ac33,1f5d3eec38c64915bd9e5fd208654168,Active
CERT0000176,USR026460,CRS002535,Compliance Certificate,Compliance Certificate in Finance,2026-01-25,2028-01-25,https://verify.kaasdemo.ai/cert/8300a96e-37a2-4114-8898-5ae9324924bb,3c1af85adc8943aaabaf201a06a060e9,Revoked
CERT0000177,USR009447,CRS024275,Micro Credential,Compliance Certificate in Healthcare,2025-07-30,2026-07-30,https://verify.kaasdemo.ai/cert/ae74bde3-d85d-4e43-b819-87f888921ea0,91805f3c799b4a9bae6d9608e9c4685b,Revoked
CERT0000178,USR044724,CRS043909,Completion Certificate,Completion Certificate in Leadership,2026-03-20,2027-03-20,https://verify.kaasdemo.ai/cert/afb5ebc0-1895-4def-b592-b45a258bc332,be073400821841dca08b939c10394fc4,Expired
CERT0000179,USR018866,CRS025691,Professional Certificate,Compliance Certificate in Project Management,2025-08-18,2026-08-18,https://verify.kaasdemo.ai/cert/af3e1f69-9cdd-48d2-a1b9-a21e48da854c,aeb80ee948384476a7f976a3f4ec7159,Active
CERT0000180,USR010055,CRS025329,Micro Credential,Professional Certificate in Cloud,2025-07-25,2026-07-25,https://verify.kaasdemo.ai/cert/bd939b0d-2e63-4c34-8980-8d0e94c6bd73,c542187722bf4a8eac2c259dbc6468da,Revoked
CERT0000181,USR043621,CRS038848,Completion Certificate,Completion Certificate in Finance,2026-02-23,2027-02-23,https://verify.kaasdemo.ai/cert/0ed89034-3008-4f6d-ae6a-f93c82cbde3f,b204433394e64629861b1e94f75495a7,Active
CERT0000182,USR046433,CRS035627,Micro Credential,Completion Certificate in Governance,2026-03-17,2029-03-16,https://verify.kaasdemo.ai/cert/8c35c2a0-4f62-4895-802d-4da68be52f99,1e79311ba0f4477ba8e23d0b96419937,Active
CERT0000183,USR010213,CRS011285,Compliance Certificate,Completion Certificate in Project Management,2026-01-31,2028-01-31,https://verify.kaasdemo.ai/cert/9fcf7d26-0de6-40ac-b00a-609ca3431724,28cb73cc853d4b7db33db3c2b2b4e763,Revoked
CERT0000184,USR018471,CRS045781,Micro Credential,Micro Credential in Project Management,2025-11-24,2028-11-23,https://verify.kaasdemo.ai/cert/c46d94cb-3ac1-4c41-a1f8-8130479c9c5b,c4bbb9cc96a44bbb83ddd130cb9fd7e8,Revoked
CERT0000185,USR004467,CRS006823,Compliance Certificate,Micro Credential in Digital Marketing,2025-12-05,2026-12-05,https://verify.kaasdemo.ai/cert/16cec478-c555-4c74-acc0-f5d243567f8c,6f997f5dabe84fddb945afd04f826187,Active
CERT0000186,USR041185,CRS022485,Skill Badge,Professional Certificate in Finance,2026-01-26,2028-01-26,https://verify.kaasdemo.ai/cert/4a9a5314-1387-4569-8a5f-44249b51880f,048561207fba4136981ec04895f80dca,Active
CERT0000187,USR031390,CRS046217,Professional Certificate,Skill Badge in HR,2025-08-08,2028-08-07,https://verify.kaasdemo.ai/cert/391228d8-cbe9-414e-8dc1-f5e0fd652e1f,6bb055a4bb114af397b78f917d58548c,Active
CERT0000188,USR000521,CRS038343,Skill Badge,Compliance Certificate in Project Management,2025-11-29,2027-11-29,https://verify.kaasdemo.ai/cert/fad2e2c1-9318-41cb-aef5-ed742dce37ac,5493ed2d9dc84366befba6d5f5fd6e81,Active
CERT0000189,USR008268,CRS048072,Leadership Credential,Skill Badge in Manufacturing,2026-04-25,2029-04-24,https://verify.kaasdemo.ai/cert/867acc40-30b5-44ae-9bc2-1c815e0caade,644298d4c13b42aebba59f34fff43c2d,Active
CERT0000190,USR029083,CRS048475,Leadership Credential,Skill Badge in Digital Marketing,2025-10-30,2027-10-30,https://verify.kaasdemo.ai/cert/14c4db30-5fb8-4e52-977f-88a06513a384,007a12ec5787462a94060c46e9df5db8,Active
CERT0000191,USR035823,CRS032167,Compliance Certificate,Professional Certificate in Digital Marketing,2025-05-15,2028-05-14,https://verify.kaasdemo.ai/cert/cd3e64e0-dc7d-4eb6-8cc6-54e341b00b92,ce24750f231940839159eb14751ce04c,Expired
CERT0000192,USR048060,CRS021058,Completion Certificate,Compliance Certificate in Governance,2026-02-21,2028-02-21,https://verify.kaasdemo.ai/cert/452e4429-f96b-4fd1-ae41-17791fad4ab0,4411069267654a278f4f85c87fe6a507,Revoked
CERT0000193,USR023700,CRS022617,Leadership Credential,Professional Certificate in Project Management,2026-04-28,2027-04-28,https://verify.kaasdemo.ai/cert/201d201f-213f-4d8b-b30d-fe202ca8b6d2,5da0ba12755e4feda391e52cba3760d0,Expired
CERT0000194,USR002362,CRS013243,Skill Badge,Professional Certificate in Cybersecurity,2026-01-21,2028-01-21,https://verify.kaasdemo.ai/cert/578beab1-a2b2-49c8-9de2-89ce30c0a864,6b892dd400f747d7b401d8025a319740,Expired
CERT0000195,USR047763,CRS037640,Completion Certificate,Skill Badge in Cybersecurity,2026-02-02,2029-02-01,https://verify.kaasdemo.ai/cert/755b9cce-568d-46d4-a34c-196a89901a9f,ee52d9d0e79b45138e37d56e718a44c8,Expired
CERT0000196,USR014781,CRS024174,Leadership Credential,Completion Certificate in Manufacturing,2026-03-23,2028-03-22,https://verify.kaasdemo.ai/cert/3e5b3629-2a19-48ca-9b7b-174d7fe3ce03,1b60b9a2335e42ccbb11b76ff4b4dc82,Expired
CERT0000197,USR009678,CRS005753,Skill Badge,Skill Badge in Sales,2025-11-26,2027-11-26,https://verify.kaasdemo.ai/cert/b1cdcaf7-9888-479b-bc61-ef215d2b5a58,a4fa462ca32541eab84e60f4c1d813c0,Active
CERT0000198,USR010554,CRS001927,Compliance Certificate,Leadership Credential in Sales,2025-12-23,2026-12-23,https://verify.kaasdemo.ai/cert/9a67465f-f265-4a6f-b54c-e8d5481842d7,9ad3e5847ab841b99a13708b76c09ecd,Revoked
CERT0000199,USR009906,CRS000707,Compliance Certificate,Professional Certificate in Cybersecurity,2025-12-20,2026-12-20,https://verify.kaasdemo.ai/cert/cb64512a-4e32-485a-a8e0-af5b5fb4581f,96a7ea7b122d4d3da6cb38d0f2958c4a,Active
CERT0000200,USR009495,CRS045085,Micro Credential,Leadership Credential in Leadership,2025-12-03,2027-12-03,https://verify.kaasdemo.ai/cert/72e34abf-7666-4dad-b9e2-6b86d0fb73dc,ad1c94d240974cf2943145a70d8b9994,Active
CERT0000201,USR033315,CRS043484,Micro Credential,Micro Credential in Cloud,2025-08-27,2026-08-27,https://verify.kaasdemo.ai/cert/300b91b2-75eb-49f9-aa7c-e0147d2ed4a2,61ed99a67a094070bcfa413e2bc2666c,Active
CERT0000202,USR033256,CRS006627,Completion Certificate,Completion Certificate in Full Stack,2026-05-06,2029-05-05,https://verify.kaasdemo.ai/cert/6bc5784a-7b8e-405e-ab7e-41a080f2c82a,c4517abd64634bf884c5ea744027c0fb,Expired
CERT0000203,USR042682,CRS029119,Leadership Credential,Completion Certificate in Cybersecurity,2025-07-02,2026-07-02,https://verify.kaasdemo.ai/cert/8f5e04d4-2c43-4a8f-9c16-668ce73114e1,c89d457a2bf04d55910bc7f5009fed9a,Active
CERT0000204,USR042149,CRS043645,Micro Credential,Compliance Certificate in Leadership,2026-01-21,2027-01-21,https://verify.kaasdemo.ai/cert/255fcb87-7ed9-42e4-9f74-66b02df89365,be1dcb468fb04a7aa3b628c08b9197ee,Revoked
CERT0000205,USR001901,CRS001185,Professional Certificate,Professional Certificate in Quality Management,2026-02-12,2027-02-12,https://verify.kaasdemo.ai/cert/16083909-cf79-4c7d-ad75-bf5104eae82b,2ddbfc36a78e4e15921b6fb93fc37158,Expired
CERT0000206,USR033837,CRS045309,Compliance Certificate,Professional Certificate in AI,2025-07-31,2026-07-31,https://verify.kaasdemo.ai/cert/c9f1bdb9-680f-4a2c-a096-22d9d425280e,d9b77d668f2c4d8588f927c0afc355a6,Revoked
